scenario_index,new_collision,fixed_collision,v27_rf,v27_accuracy,v27_overlap,v27_offroad,v27_collision
1614,False,False,1.0,1,0.0,0.0,0.0
1615,False,False,1.0,1,0.0,0.0,0.0
1616,False,False,1.0,1,0.0,0.0,0.0
1617,False,False,0.8897581,1,0.0,0.0,0.0
1618,False,False,0.9362499,1,0.0,0.0,0.0
1619,False,False,0.90144914,1,0.0,0.0,0.0
1620,False,False,0.84032726,1,0.0,0.0,0.0
1621,False,False,0.88413125,1,0.0,0.0,0.0
1622,False,False,1.0,1,0.0,0.0,0.0
1623,False,False,0.0,0,1.0,0.0,1.0
1624,False,False,0.92128223,1,0.0,0.0,0.0
1625,False,False,0.8887783,1,0.0,0.0,0.0
1626,False,False,0.66619223,1,0.0,0.0,0.0
1627,False,False,0.97749996,1,0.0,0.0,0.0
1628,False,False,0.78329015,1,0.0,0.0,0.0
1629,False,False,0.96625006,1,0.0,0.0,0.0
1630,False,False,0.0,0,1.0,0.0,1.0
1631,False,False,1.0,1,0.0,0.0,0.0
1632,False,False,1.0,1,0.0,0.0,0.0
1633,False,False,0.95767653,1,0.0,0.0,0.0
1634,False,False,0.8920967,1,0.0,0.0,0.0
1635,False,False,0.7287244,1,0.0,0.0,0.0
1636,False,False,1.0,1,0.0,0.0,0.0
1637,False,False,0.94504786,1,0.0,0.0,0.0
1638,False,False,0.85240763,1,0.0,0.0,0.0
1639,False,False,0.85332966,1,0.0,0.0,0.0
1640,False,False,1.0,1,0.0,0.0,0.0
1641,False,False,1.0,1,0.0,0.0,0.0
1642,False,False,0.8487199,1,0.0,0.0,0.0
1643,False,False,0.8646944,1,0.0,0.0,0.0
1644,False,False,0.7513362,1,0.0,0.0,0.0
1645,False,False,0.91984767,1,0.0,0.0,0.0
1646,False,False,0.88493055,1,0.0,0.0,0.0
1647,False,False,0.8448637,1,0.0,0.0,0.0
1648,False,False,0.93224317,1,0.0,0.0,0.0
1649,False,False,0.90331423,1,0.0,0.0,0.0
1650,False,False,0.83131886,1,0.0,0.0,0.0
1651,False,False,1.0,1,0.0,0.0,0.0
1652,False,False,0.9394085,1,0.0,0.0,0.0
1653,False,False,0.90587324,1,0.0,0.0,0.0
1654,False,False,1.0,1,0.0,0.0,0.0
1655,False,False,0.84204453,1,0.0,0.0,0.0
1656,False,False,0.9373997,1,0.0,0.0,0.0
1657,False,False,0.9912263,1,0.0,0.0,0.0
1658,False,False,1.0,1,0.0,0.0,0.0
1659,False,False,0.8121948,1,0.0,0.0,0.0
1660,False,False,1.0,1,0.0,0.0,0.0
1661,False,False,0.9585703,1,0.0,0.0,0.0
1662,False,False,0.93686694,1,0.0,0.0,0.0
1663,False,False,0.28303072,1,0.0,0.0,0.0
1664,False,False,0.91250545,1,0.0,0.0,0.0
1665,False,False,0.9030876,1,0.0,0.0,0.0
1666,False,True,0.0,0,1.0,0.0,1.0
1667,False,False,1.0,1,0.0,0.0,0.0
1668,False,False,0.9299056,1,0.0,0.0,0.0
1669,False,False,0.96625006,1,0.0,0.0,0.0
1670,False,False,1.0,1,0.0,0.0,0.0
1671,False,False,1.0,1,0.0,0.0,0.0
1672,False,False,0.88663197,1,0.0,0.0,0.0
1673,False,False,0.8478901,1,0.0,0.0,0.0
1674,False,False,0.9246897,1,0.0,0.0,0.0
1675,False,False,1.0,1,0.0,0.0,0.0
1676,False,False,0.9371439,1,0.0,0.0,0.0
1677,False,False,0.93495905,1,0.0,0.0,0.0
1678,False,False,0.8923689,1,0.0,0.0,0.0
1679,False,False,0.72028977,1,0.0,0.0,0.0
1680,False,False,1.0,1,0.0,0.0,0.0
1681,False,False,1.0,1,0.0,0.0,0.0
1682,False,False,0.0,0,1.0,0.0,1.0
1683,False,False,0.93840665,1,0.0,0.0,0.0
1684,False,False,0.90806645,1,0.0,0.0,0.0
1685,False,True,0.0,0,1.0,0.0,1.0
1686,False,False,0.9304876,1,0.0,0.0,0.0
1687,False,False,0.9320906,1,0.0,0.0,0.0
1688,False,False,1.0,1,0.0,0.0,0.0
1689,False,False,0.9553521,1,0.0,0.0,0.0
1690,False,False,0.991161,1,0.0,0.0,0.0
1691,False,False,0.96250004,1,0.0,0.0,0.0
1692,False,False,0.9186298,1,0.0,0.0,0.0
1693,False,False,0.0,0,1.0,0.0,0.0
1694,False,False,1.0,1,0.0,0.0,0.0
1695,False,False,0.9362074,1,0.0,0.0,0.0
1696,False,False,0.8963976,1,0.0,0.0,0.0
1697,False,False,0.96999997,1,0.0,0.0,0.0
1698,False,False,1.0,1,0.0,0.0,0.0
1699,False,False,0.86863846,1,0.0,0.0,0.0
1700,False,False,1.0,1,0.0,0.0,0.0
1701,False,False,0.92200756,1,0.0,0.0,0.0
1702,False,False,0.895,1,0.0,0.0,0.0
1703,False,False,0.9915577,1,0.0,0.0,0.0
1704,False,False,0.96250004,1,0.0,0.0,0.0
1705,False,False,0.8553425,1,0.0,0.0,0.0
1706,False,False,0.95874995,1,0.0,0.0,0.0
1707,False,False,1.0,1,0.0,0.0,0.0
1708,False,False,1.0,1,0.0,0.0,0.0
1709,False,False,0.92875004,1,0.0,0.0,0.0
1710,False,False,0.92466414,1,0.0,0.0,0.0
1711,False,False,0.93042785,1,0.0,0.0,0.0
1712,False,False,0.8937001,1,0.0,0.0,0.0
1713,False,False,0.8978855,1,0.0,0.0,0.0
1714,False,False,1.0,1,0.0,0.0,0.0
1715,False,False,0.9332984,1,0.0,0.0,0.0
1716,False,False,0.96158564,1,0.0,0.0,0.0
1717,False,False,0.97749996,1,0.0,0.0,0.0
1718,False,False,0.8828641,1,0.0,0.0,0.0
1719,False,False,0.85037005,1,0.0,0.0,0.0
1720,False,False,0.9559404,1,0.0,0.0,0.0
1721,False,False,0.91385144,1,0.0,0.0,0.0
1722,False,False,0.89141005,1,0.0,0.0,0.0
1723,False,False,1.0,1,0.0,0.0,0.0
1724,False,False,0.0,0,1.0,0.0,0.0
1725,False,False,0.928768,1,0.0,0.0,0.0
1726,False,False,1.0,1,0.0,0.0,0.0
1727,False,False,0.9365393,1,0.0,0.0,0.0
1728,False,False,1.0,1,0.0,0.0,0.0
1729,False,False,0.7460425,1,0.0,0.0,0.0
1730,False,False,0.938894,1,0.0,0.0,0.0
1731,False,False,0.9549999,1,0.0,0.0,0.0
1732,False,False,1.0,1,0.0,0.0,0.0
1733,False,False,0.9428936,1,0.0,0.0,0.0
1734,False,False,0.8485405,1,0.0,0.0,0.0
1735,False,False,0.9060532,1,0.0,0.0,0.0
1736,False,False,0.92762184,1,0.0,0.0,0.0
1737,False,False,1.0,1,0.0,0.0,0.0
1738,False,False,1.0,1,0.0,0.0,0.0
1739,False,False,1.0,1,0.0,0.0,0.0
1740,False,False,0.8962185,1,0.0,0.0,0.0
1741,False,False,0.97749996,1,0.0,0.0,0.0
1742,False,False,1.0,1,0.0,0.0,0.0
1743,False,False,1.0,1,0.0,0.0,0.0
1744,False,False,1.0,1,0.0,0.0,0.0
1745,False,False,0.96625006,1,0.0,0.0,0.0
1746,False,False,0.9320103,1,0.0,0.0,0.0
1747,False,False,0.48679343,1,0.0,0.0,0.0
1748,False,False,0.96203154,1,0.0,0.0,0.0
1749,False,False,0.84007114,1,0.0,0.0,0.0
1750,False,False,0.8408166,1,0.0,0.0,0.0
1751,False,False,0.9133358,1,0.0,0.0,0.0
1752,False,False,0.83351815,1,0.0,0.0,0.0
1753,False,False,0.8963606,1,0.0,0.0,0.0
1754,False,False,1.0,1,0.0,0.0,0.0
1755,False,False,1.0,1,0.0,0.0,0.0
1756,False,False,0.95125,1,0.0,0.0,0.0
1757,False,False,1.0,1,0.0,0.0,0.0
1758,False,False,0.91146547,1,0.0,0.0,0.0
1759,False,False,1.0,1,0.0,0.0,0.0
1760,False,False,1.0,1,0.0,0.0,0.0
1761,False,False,1.0,1,0.0,0.0,0.0
1762,False,False,0.92110234,1,0.0,0.0,0.0
1763,False,False,0.8572864,1,0.0,0.0,0.0
1764,False,False,1.0,1,0.0,0.0,0.0
1765,False,False,1.0,1,0.0,0.0,0.0
1766,False,False,0.97375005,1,0.0,0.0,0.0
1767,False,False,0.91242754,1,0.0,0.0,0.0
1768,False,False,0.8577038,1,0.0,0.0,0.0
1769,False,False,0.95287573,1,0.0,0.0,0.0
1770,False,False,0.8173132,1,0.0,0.0,0.0
1771,False,False,1.0,1,0.0,0.0,0.0
1772,False,False,0.8957631,1,0.0,0.0,0.0
1773,False,False,0.9078602,1,0.0,0.0,0.0
1774,False,False,0.0,0,1.0,0.0,1.0
1775,False,False,0.95500004,1,0.0,0.0,0.0
1776,False,False,0.88276446,1,0.0,0.0,0.0
1777,False,False,0.97749996,1,0.0,0.0,0.0
1778,False,False,0.29307637,1,0.0,0.0,0.0
1779,False,False,1.0,1,0.0,0.0,0.0
1780,False,False,1.0,1,0.0,0.0,0.0
1781,False,False,0.8785515,1,0.0,0.0,0.0
1782,False,False,0.7235801,1,0.0,0.0,0.0
1783,False,False,0.8748978,1,0.0,0.0,0.0
1784,False,False,0.9181718,1,0.0,0.0,0.0
1785,False,False,0.0,0,1.0,0.0,1.0
1786,False,False,0.88607925,1,0.0,0.0,0.0
1787,False,False,1.0,1,0.0,0.0,0.0
1788,False,False,0.8937276,1,0.0,0.0,0.0
1789,False,False,1.0,1,0.0,0.0,0.0
1790,False,False,0.9931955,1,0.0,0.0,0.0
1791,False,False,0.89375633,1,0.0,0.0,0.0
1792,False,False,0.96250004,1,0.0,0.0,0.0
1793,False,False,0.98178196,1,0.0,0.0,0.0
1794,False,False,0.8319637,1,0.0,0.0,0.0
1795,False,False,0.9503689,1,0.0,0.0,0.0
1796,False,False,1.0,1,0.0,0.0,0.0
1797,False,False,0.9208378,1,0.0,0.0,0.0
1798,False,False,1.0,1,0.0,0.0,0.0
1799,True,False,0.0,0,1.0,0.0,1.0
1800,False,False,0.85386556,1,0.0,0.0,0.0
1801,False,False,0.88577235,1,0.0,0.0,0.0
1802,False,False,1.0,1,0.0,0.0,0.0
1803,False,False,0.9307966,1,0.0,0.0,0.0
1804,False,False,0.94785386,1,0.0,0.0,0.0
1805,False,False,0.84348595,1,0.0,0.0,0.0
1806,False,False,0.8034382,1,0.0,0.0,0.0
1807,False,False,0.91964,1,0.0,0.0,0.0
1808,False,False,0.95645964,1,0.0,0.0,0.0
1809,False,False,1.0,1,0.0,0.0,0.0
1810,False,False,1.0,1,0.0,0.0,0.0
1811,False,False,0.88933796,1,0.0,0.0,0.0
1812,False,False,0.90585804,1,0.0,0.0,0.0
1813,False,False,1.0,1,0.0,0.0,0.0
1814,False,False,0.9402966,1,0.0,0.0,0.0
1815,False,False,0.97749996,1,0.0,0.0,0.0
1816,False,False,0.93173754,1,0.0,0.0,0.0
1817,False,False,1.0,1,0.0,0.0,0.0
1818,False,False,0.95488864,1,0.0,0.0,0.0
1819,False,False,0.86974204,1,0.0,0.0,0.0
1820,False,False,1.0,1,0.0,0.0,0.0
1821,False,False,0.69337523,1,0.0,0.0,0.0
1822,False,False,1.0,1,0.0,0.0,0.0
1823,False,False,0.8514922,1,0.0,0.0,0.0
1824,False,False,0.97381973,1,0.0,0.0,0.0
1825,False,False,1.0,1,0.0,0.0,0.0
1826,False,False,0.95125,1,0.0,0.0,0.0
1827,False,False,0.84812653,1,0.0,0.0,0.0
1828,False,False,0.9212061,1,0.0,0.0,0.0
1829,False,False,0.8733746,1,0.0,0.0,0.0
1830,False,False,0.93906796,1,0.0,0.0,0.0
1831,False,False,1.0,1,0.0,0.0,0.0
1832,False,False,1.0,1,0.0,0.0,0.0
1833,False,False,0.84709007,1,0.0,0.0,0.0
1834,False,False,0.88747483,1,0.0,0.0,0.0
1835,False,False,0.6389131,1,0.0,0.0,0.0
1836,False,False,0.8723259,1,0.0,0.0,0.0
1837,False,False,0.8949596,1,0.0,0.0,0.0
1838,False,False,1.0,1,0.0,0.0,0.0
1839,False,False,1.0,1,0.0,0.0,0.0
1840,False,False,1.0,1,0.0,0.0,0.0
1841,False,False,0.9405762,1,0.0,0.0,0.0
1842,False,False,1.0,1,0.0,0.0,0.0
1843,False,False,0.9222032,1,0.0,0.0,0.0
1844,False,False,1.0,1,0.0,0.0,0.0
1845,False,False,0.91942877,1,0.0,0.0,0.0
1846,False,False,0.83821183,1,0.0,0.0,0.0
1847,False,False,0.9476375,1,0.0,0.0,0.0
1848,False,False,1.0,1,0.0,0.0,0.0
1849,False,False,0.88674223,1,0.0,0.0,0.0
1850,False,False,0.8249041,1,0.0,0.0,0.0
1851,False,False,1.0,1,0.0,0.0,0.0
1852,False,False,0.92834663,1,0.0,0.0,0.0
1853,False,False,0.8867971,1,0.0,0.0,0.0
1854,False,False,0.91250956,1,0.0,0.0,0.0
1855,False,False,0.9035737,1,0.0,0.0,0.0
1856,False,False,0.9980861,1,0.0,0.0,0.0
1857,False,False,1.0,1,0.0,0.0,0.0
1858,False,False,1.0,1,0.0,0.0,0.0
1859,False,False,0.79243356,1,0.0,0.0,0.0
1860,False,False,1.0,1,0.0,0.0,0.0
1861,False,False,1.0,1,0.0,0.0,0.0
1862,False,False,1.0,1,0.0,0.0,0.0
1863,False,False,0.8978985,1,0.0,0.0,0.0
1864,False,False,0.9301017,1,0.0,0.0,0.0
1865,False,False,0.97431564,1,0.0,0.0,0.0
1866,False,False,0.0,0,1.0,0.0,1.0
1867,False,False,1.0,1,0.0,0.0,0.0
1868,True,False,0.0,0,1.0,0.0,1.0
1869,False,False,0.96625006,1,0.0,0.0,0.0
1870,False,False,1.0,1,0.0,0.0,0.0
1871,False,False,0.905044,1,0.0,0.0,0.0
1872,False,False,0.92373127,1,0.0,0.0,0.0
1873,False,False,0.9117069,1,0.0,0.0,0.0
1874,False,False,1.0,1,0.0,0.0,0.0
1875,False,False,1.0,1,0.0,0.0,0.0
1876,False,False,0.96250004,1,0.0,0.0,0.0
1877,False,False,0.92430586,1,0.0,0.0,0.0
1878,False,False,0.923487,1,0.0,0.0,0.0
1879,False,False,0.92136556,1,0.0,0.0,0.0
1880,False,False,1.0,1,0.0,0.0,0.0
1881,False,False,0.8636614,1,0.0,0.0,0.0
1882,False,False,1.0,1,0.0,0.0,0.0
1883,False,False,1.0,1,0.0,0.0,0.0
1884,False,False,0.8813702,1,0.0,0.0,0.0
1885,False,False,0.9651007,1,0.0,0.0,0.0
1886,False,False,0.9341292,1,0.0,0.0,0.0
1887,False,False,0.9279751,1,0.0,0.0,0.0
1888,False,False,0.9181299,1,0.0,0.0,0.0
1889,False,False,1.0,1,0.0,0.0,0.0
1890,False,False,1.0,1,0.0,0.0,0.0
1891,False,False,1.0,1,0.0,0.0,0.0
1892,False,False,0.88257736,1,0.0,0.0,0.0
1893,False,False,0.92992735,1,0.0,0.0,0.0
1894,False,False,0.8698363,1,0.0,0.0,0.0
1895,False,False,1.0,1,0.0,0.0,0.0
1896,False,False,0.93503857,1,0.0,0.0,0.0
1897,False,False,0.93593675,1,0.0,0.0,0.0
1898,False,False,1.0,1,0.0,0.0,0.0
1899,False,False,0.9211465,1,0.0,0.0,0.0
1900,False,False,1.0,1,0.0,0.0,0.0
1901,False,False,0.84963286,1,0.0,0.0,0.0
1902,False,False,1.0,1,0.0,0.0,0.0
1903,False,False,0.73337716,1,0.0,0.0,0.0
1904,False,False,0.7955386,1,0.0,0.0,0.0
1905,False,False,0.89918244,1,0.0,0.0,0.0
1906,False,False,0.8154589,1,0.0,0.0,0.0
1907,False,False,0.7602977,1,0.0,0.0,0.0
1908,False,False,0.8783415,1,0.0,0.0,0.0
1909,False,False,1.0,1,0.0,0.0,0.0
1910,False,False,0.7175558,1,0.0,0.0,0.0
1911,False,False,1.0,1,0.0,0.0,0.0
1912,False,False,0.8875,1,0.0,0.0,0.0
1913,False,False,0.93870133,1,0.0,0.0,0.0
1914,False,False,1.0,1,0.0,0.0,0.0
1915,False,False,1.0,1,0.0,0.0,0.0
1916,False,False,0.99121994,1,0.0,0.0,0.0
1917,False,False,0.88770926,1,0.0,0.0,0.0
1918,False,False,1.0,1,0.0,0.0,0.0
1919,False,False,1.0,1,0.0,0.0,0.0
1920,False,False,0.84148616,1,0.0,0.0,0.0
1921,False,False,0.87294084,1,0.0,0.0,0.0
1922,False,False,0.9287264,1,0.0,0.0,0.0
1923,False,False,1.0,1,0.0,0.0,0.0
1924,False,False,0.95500004,1,0.0,0.0,0.0
1925,False,False,0.9426886,1,0.0,0.0,0.0
1926,False,False,0.783038,1,0.0,0.0,0.0
1927,False,False,0.89008963,1,0.0,0.0,0.0
1928,False,False,0.96625006,1,0.0,0.0,0.0
1929,False,False,1.0,1,0.0,0.0,0.0
1930,False,False,1.0,1,0.0,0.0,0.0
1931,False,False,0.9071331,1,0.0,0.0,0.0
1932,False,False,0.9300623,1,0.0,0.0,0.0
1933,False,False,0.8492573,1,0.0,0.0,0.0
1934,False,False,0.99119514,1,0.0,0.0,0.0
1935,False,False,0.8790026,1,0.0,0.0,0.0
1936,False,False,1.0,1,0.0,0.0,0.0
1937,False,False,1.0,1,0.0,0.0,0.0
1938,False,False,0.87174934,1,0.0,0.0,0.0
1939,False,False,1.0,1,0.0,0.0,0.0
1940,False,False,0.85442466,1,0.0,0.0,0.0
1941,False,False,0.95500004,1,0.0,0.0,0.0
1942,False,False,0.9580696,1,0.0,0.0,0.0
1943,False,False,0.0,0,1.0,0.0,1.0
1944,False,False,1.0,1,0.0,0.0,0.0
1945,False,False,0.0,0,1.0,0.0,1.0
1946,False,False,0.92463666,1,0.0,0.0,0.0
1947,False,False,0.9826307,1,0.0,0.0,0.0
1948,False,False,0.9639746,1,0.0,0.0,0.0
1949,False,False,0.8864275,1,0.0,0.0,0.0
1950,False,False,0.8966114,1,0.0,0.0,0.0
1951,False,False,0.9135298,1,0.0,0.0,0.0
1952,False,False,0.97749996,1,0.0,0.0,0.0
1953,False,False,0.8719088,1,0.0,0.0,0.0
1954,False,False,0.9483914,1,0.0,0.0,0.0
1955,False,False,0.9123535,1,0.0,0.0,0.0
1956,False,False,0.64247614,1,0.0,0.0,0.0
1957,False,False,1.0,1,0.0,0.0,0.0
1958,False,False,1.0,1,0.0,0.0,0.0
1959,False,False,1.0,1,0.0,0.0,0.0
1960,False,False,0.97375005,1,0.0,0.0,0.0
1961,False,False,0.9825762,1,0.0,0.0,0.0
1962,False,False,0.9083519,1,0.0,0.0,0.0
1963,False,False,0.9123179,1,0.0,0.0,0.0
1964,False,False,0.94054145,1,0.0,0.0,0.0
1965,False,False,1.0,1,0.0,0.0,0.0
1966,False,False,1.0,1,0.0,0.0,0.0
1967,False,False,1.0,1,0.0,0.0,0.0
1968,False,False,0.0,0,1.0,0.0,1.0
1969,False,False,0.88535255,1,0.0,0.0,0.0
1970,False,False,0.97749996,1,0.0,0.0,0.0
1971,False,False,0.84799767,1,0.0,0.0,0.0
1972,False,False,1.0,1,0.0,0.0,0.0
1973,False,False,0.94929916,1,0.0,0.0,0.0
1974,False,False,1.0,1,0.0,0.0,0.0
1975,False,False,0.90262073,1,0.0,0.0,0.0
1976,False,False,0.94085085,1,0.0,0.0,0.0
1977,False,False,0.95046663,1,0.0,0.0,0.0
1978,False,False,0.8817728,1,0.0,0.0,0.0
1979,False,False,0.0,0,1.0,0.0,0.0
1980,False,False,1.0,1,0.0,0.0,0.0
1981,False,False,0.9419045,1,0.0,0.0,0.0
1982,False,False,0.87994975,1,0.0,0.0,0.0
1983,False,False,0.970115,1,0.0,0.0,0.0
1984,False,False,1.0,1,0.0,0.0,0.0
1985,False,False,0.911359,1,0.0,0.0,0.0
1986,False,False,1.0,1,0.0,0.0,0.0
1987,False,False,1.0,1,0.0,0.0,0.0
1988,False,False,0.87626094,1,0.0,0.0,0.0
1989,False,False,0.9124571,1,0.0,0.0,0.0
1990,False,False,0.8516001,1,0.0,0.0,0.0
1991,False,False,0.8963432,1,0.0,0.0,0.0
1992,False,False,1.0,1,0.0,0.0,0.0
1993,False,False,0.93625003,1,0.0,0.0,0.0
1994,False,False,0.0,0,1.0,0.0,1.0
1995,False,False,0.8290433,1,0.0,0.0,0.0
1996,False,False,0.9260103,1,0.0,0.0,0.0
1997,False,False,0.9385993,1,0.0,0.0,0.0
1998,False,False,0.95500004,1,0.0,0.0,0.0
1999,False,False,0.66624755,1,0.0,0.0,0.0
2000,False,False,0.95978516,1,0.0,0.0,0.0
2001,False,False,0.8677929,1,0.0,0.0,0.0
2002,False,False,0.85559124,1,0.0,0.0,0.0
2003,False,False,1.0,1,0.0,0.0,0.0
2004,False,False,0.9562195,1,0.0,0.0,0.0
2005,False,False,0.8070307,1,0.0,0.0,0.0
2006,False,False,0.991487,1,0.0,0.0,0.0
2007,False,False,0.7815296,1,0.0,0.0,0.0
2008,False,False,0.8708027,1,0.0,0.0,0.0
2009,False,False,0.92136806,1,0.0,0.0,0.0
2010,False,False,0.9874693,1,0.0,0.0,0.0
2011,False,False,1.0,1,0.0,0.0,0.0
2012,False,False,0.9823875,1,0.0,0.0,0.0
2013,False,False,0.9560246,1,0.0,0.0,0.0
2014,False,False,0.9356182,1,0.0,0.0,0.0
2015,False,False,1.0,1,0.0,0.0,0.0
2016,False,False,0.9400164,1,0.0,0.0,0.0
2017,False,False,1.0,1,0.0,0.0,0.0
2018,False,False,1.0,1,0.0,0.0,0.0
2019,False,False,0.8594534,1,0.0,0.0,0.0
2020,False,False,0.8129307,1,0.0,0.0,0.0
2021,False,False,0.95500004,1,0.0,0.0,0.0
2022,False,False,0.8581444,1,0.0,0.0,0.0
2023,False,False,0.92497486,1,0.0,0.0,0.0
2024,False,False,1.0,1,0.0,0.0,0.0
2025,False,False,0.94723856,1,0.0,0.0,0.0
2026,False,False,0.8027527,1,0.0,0.0,0.0
2027,False,False,0.9208865,1,0.0,0.0,0.0
2028,False,False,1.0,1,0.0,0.0,0.0
2029,False,False,0.8227641,1,0.0,0.0,0.0
2030,False,False,0.90445036,1,0.0,0.0,0.0
2031,False,False,0.9382128,1,0.0,0.0,0.0
2032,False,False,0.9752251,1,0.0,0.0,0.0
2033,False,False,1.0,1,0.0,0.0,0.0
2034,False,False,0.869095,1,0.0,0.0,0.0
2035,False,False,0.99952984,1,0.0,0.0,0.0
2036,False,False,0.92174476,1,0.0,0.0,0.0
2037,False,False,0.0,0,1.0,0.0,1.0
2038,False,False,1.0,1,0.0,0.0,0.0
2039,False,False,0.0,0,0.0,1.0,0.0
2040,False,False,0.90482014,1,0.0,0.0,0.0
2041,False,False,0.96625006,1,0.0,0.0,0.0
2042,False,False,1.0,1,0.0,0.0,0.0
2043,False,False,0.88560724,1,0.0,0.0,0.0
2044,False,False,0.88079625,1,0.0,0.0,0.0
2045,False,False,0.8289198,1,0.0,0.0,0.0
2046,False,False,0.9477946,1,0.0,0.0,0.0
2047,False,False,0.96625006,1,0.0,0.0,0.0
2048,False,False,0.9325129,1,0.0,0.0,0.0
2049,False,False,0.95500004,1,0.0,0.0,0.0
2050,False,False,1.0,1,0.0,0.0,0.0
2051,False,False,0.97225827,1,0.0,0.0,0.0
2052,False,False,1.0,1,0.0,0.0,0.0
2053,False,False,0.8481826,1,0.0,0.0,0.0
2054,False,False,0.9454075,1,0.0,0.0,0.0
2055,False,False,1.0,1,0.0,0.0,0.0
2056,False,False,1.0,1,0.0,0.0,0.0
2057,False,False,0.8862966,1,0.0,0.0,0.0
2058,False,False,1.0,1,0.0,0.0,0.0
2059,False,False,0.90788615,1,0.0,0.0,0.0
2060,False,False,0.9993169,1,0.0,0.0,0.0
2061,False,False,0.9309044,1,0.0,0.0,0.0
2062,False,False,0.96250004,1,0.0,0.0,0.0
2063,False,False,0.9292795,1,0.0,0.0,0.0
2064,False,False,0.96999997,1,0.0,0.0,0.0
2065,False,False,1.0,1,0.0,0.0,0.0
2066,False,False,1.0,1,0.0,0.0,0.0
2067,False,False,0.0,0,0.0,1.0,0.0
2068,False,False,0.0,0,1.0,0.0,1.0
2069,False,False,0.0,0,1.0,0.0,1.0
2070,False,False,1.0,1,0.0,0.0,0.0
2071,False,False,0.95967895,1,0.0,0.0,0.0
2072,False,False,0.96625006,1,0.0,0.0,0.0
2073,False,False,0.94835377,1,0.0,0.0,0.0
2074,False,False,0.8046303,1,0.0,0.0,0.0
2075,False,False,1.0,1,0.0,0.0,0.0
2076,False,False,0.8688156,1,0.0,0.0,0.0
2077,False,False,0.9027311,1,0.0,0.0,0.0
2078,False,False,0.8675737,1,0.0,0.0,0.0
2079,False,False,0.94750005,1,0.0,0.0,0.0
2080,False,False,1.0,1,0.0,0.0,0.0
2081,False,False,0.0,0,1.0,0.0,2.0
2082,False,False,1.0,1,0.0,0.0,0.0
2083,False,False,0.78474444,1,0.0,0.0,0.0
2084,False,False,0.9568168,1,0.0,0.0,0.0
2085,False,False,0.9220285,1,0.0,0.0,0.0
2086,False,False,0.83145076,1,0.0,0.0,0.0
2087,False,False,0.9181158,1,0.0,0.0,0.0
2088,False,False,1.0,1,0.0,0.0,0.0
2089,False,False,0.84012014,1,0.0,0.0,0.0
2090,False,False,0.91221637,1,0.0,0.0,0.0
2091,False,False,1.0,1,0.0,0.0,0.0
2092,False,False,0.9574656,1,0.0,0.0,0.0
2093,False,False,1.0,1,0.0,0.0,0.0
2094,False,False,0.93600655,1,0.0,0.0,0.0
2095,False,False,0.9395013,1,0.0,0.0,0.0
2096,False,False,0.97749996,1,0.0,0.0,0.0
2097,False,False,1.0,1,0.0,0.0,0.0
2098,False,False,1.0,1,0.0,0.0,0.0
2099,False,False,0.9907543,1,0.0,0.0,0.0
2100,False,False,0.93017656,1,0.0,0.0,0.0
2101,True,False,0.0,0,1.0,0.0,1.0
2102,False,False,1.0,1,0.0,0.0,0.0
2103,False,False,0.92300093,1,0.0,0.0,0.0
2104,False,False,0.9400372,1,0.0,0.0,0.0
2105,False,False,0.83213085,1,0.0,0.0,0.0
2106,False,False,0.93166333,1,0.0,0.0,0.0
2107,False,False,0.8277109,1,0.0,0.0,0.0
2108,False,False,0.92739576,1,0.0,0.0,0.0
2109,False,False,0.96250004,1,0.0,0.0,0.0
2110,False,False,1.0,1,0.0,0.0,0.0
2111,False,False,0.8316145,1,0.0,0.0,0.0
2112,False,False,0.9126031,1,0.0,0.0,0.0
2113,False,False,1.0,1,0.0,0.0,0.0
2114,False,False,0.9937019,1,0.0,0.0,0.0
2115,False,False,0.94,1,0.0,0.0,0.0
2116,False,False,1.0,1,0.0,0.0,0.0
2117,False,False,0.8873486,1,0.0,0.0,0.0
2118,False,False,0.93359435,1,0.0,0.0,0.0
2119,False,False,0.96958154,1,0.0,0.0,0.0
2120,False,False,1.0,1,0.0,0.0,0.0
2121,False,False,0.9044429,1,0.0,0.0,0.0
2122,False,False,0.9453829,1,0.0,0.0,0.0
2123,False,False,0.88410133,1,0.0,0.0,0.0
2124,False,False,1.0,1,0.0,0.0,0.0
2125,False,False,0.9573245,1,0.0,0.0,0.0
2126,False,False,0.8792929,1,0.0,0.0,0.0
2127,False,False,0.94375,1,0.0,0.0,0.0
2128,False,False,0.97749996,1,0.0,0.0,0.0
2129,False,False,0.7350301,1,0.0,0.0,0.0
2130,False,False,0.8584978,1,0.0,0.0,0.0
2131,False,False,0.88904935,1,0.0,0.0,0.0
2132,False,False,1.0,1,0.0,0.0,0.0
2133,False,False,0.78629047,1,0.0,0.0,0.0
2134,False,False,0.83164036,1,0.0,0.0,0.0
2135,False,False,0.94877404,1,0.0,0.0,0.0
2136,False,False,0.97749996,1,0.0,0.0,0.0
2137,False,False,0.91994494,1,0.0,0.0,0.0
2138,False,False,0.91908056,1,0.0,0.0,0.0
2139,True,False,0.0,0,1.0,0.0,1.0
2140,False,False,0.95874995,1,0.0,0.0,0.0
2141,False,False,0.9081692,1,0.0,0.0,0.0
2142,False,False,0.93160456,1,0.0,0.0,0.0
